f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,class
0.000000,0.100000,1.140175,5.630098,7.826234,9.921088,11.664080,14.678879,28.476409,34.501159,-1.013576,-0.448179,-0.181224,-0.054568,0.000000,0.026084,0.161632,0.423095,0.923960,5.324579,0.000000,0.000000,0.020039,0.082974,0.160466,0.376920,0.824490,1.087539,1.300223,10.926786,0.989949,0.997843,0.999223,0.999659,0.999866,0.999969,0.999996,1.000000,1.000000,1.000000,11.808998,9.556334,34.501159,9.823797,-0.005548,-0.004719,0.496685,5.324579,-3.757676,5.324579,0.754058,0.586950,-0.580954,0.720436,0.530398,10.926786,0.750308,0.992703,0.991183,0.512030,0.035270,0.038622,0.004029,16131.091466,28.150000,25.115453,25.861456,0.532860,8.000000,96.000000,10.000000,343.000000,3.572917,0.005951,0.000620,0.056838,8474.810000,1.000000
0.000000,0.000000,0.100000,0.316228,1.140175,3.457695,3.909651,5.074708,8.395890,10.031949,-0.934958,-0.294227,-0.100000,-0.001226,0.000000,0.000000,0.100000,0.316184,0.701714,1.593685,0.000000,0.000000,0.000000,0.008407,0.090899,0.238026,0.661753,1.125674,1.271003,2.515796,0.983398,0.994880,0.998229,0.999208,0.999700,0.999967,1.000000,1.000000,1.000000,1.000000,3.807884,2.743917,10.031949,3.102322,-0.028858,-0.022746,0.385938,1.593685,-1.991404,1.991404,0.589622,0.478754,-0.499776,0.735482,0.467375,2.515796,0.655177,0.992341,0.989632,0.707107,0.027899,0.020101,0.007146,559.758993,3.416667,22.536585,24.292683,0.000000,0.000000,16.000000,2.000000,61.000000,3.812500,0.028584,0.003573,0.078049,277.550000,1.000000
0.000000,0.100000,0.141421,1.747059,3.748333,5.194053,5.896264,6.356099,6.944397,8.060397,-0.869834,-0.357442,-0.183273,-0.100000,0.000000,0.058478,0.141421,0.498394,0.885598,2.225535,0.000000,0.000000,0.000000,0.078763,0.174474,0.349765,0.760812,0.986713,1.212162,2.890858,0.948683,0.991658,0.997484,0.999151,0.999648,0.999874,0.999966,0.999998,1.000000,1.000000,4.179840,3.394979,8.060397,2.874214,0.000704,0.000620,0.482389,2.225535,-3.136453,3.136453,0.706230,0.545178,-0.549216,0.657491,0.467164,2.890858,0.586516,0.984265,0.981643,0.529999,0.048884,0.075893,0.021866,777.450189,3.833333,26.347826,26.086957,0.000000,0.000000,25.000000,0.000000,49.000000,1.960000,0.032156,0.000000,0.108696,464.020000,1.000000
0.000000,0.223607,2.915476,4.204759,5.200000,6.303174,7.343024,8.237718,9.097252,11.806778,-0.914826,-0.507027,-0.197021,-0.076117,0.000000,0.060666,0.172701,0.492410,0.939134,2.350038,0.000000,0.000000,0.071526,0.139547,0.254303,0.435255,0.658002,0.907268,1.128290,2.785470,0.986796,0.996724,0.998815,0.999541,0.999788,0.999915,0.999978,0.999997,1.000000,1.000000,5.665819,4.918678,11.806778,3.399074,-0.002117,-0.001914,0.471121,2.350038,-2.449471,2.449471,0.652542,0.530777,-0.511943,0.575494,0.461547,2.785470,0.524514,0.993217,0.992261,0.510202,0.033208,0.050201,0.010155,4923.596999,16.700000,26.467066,27.664671,0.000000,0.000000,55.000000,3.000000,150.000000,2.727273,0.011171,0.000609,0.054890,2654.680000,1.000000
0.000000,0.100000,0.282843,1.170470,4.752894,5.981639,7.301606,8.612781,9.675222,14.743473,-1.092346,-0.721837,-0.179735,-0.055366,0.000000,0.000877,0.140815,0.407450,1.064920,2.271990,0.000000,0.000000,0.029724,0.077467,0.152047,0.266758,0.462316,0.845385,1.241774,3.934195,0.962623,0.992278,0.997610,0.998773,0.999586,0.999858,0.999978,1.000000,1.000000,1.000000,5.443780,4.475415,14.743473,4.105087,-0.022792,-0.019827,0.533895,2.271990,-2.200746,2.271990,0.761611,0.623796,-0.604722,0.593703,0.452072,3.934195,0.677017,0.978112,0.975080,0.514496,0.073973,0.051095,0.011280,1861.772697,6.950000,24.604317,27.338129,0.431655,3.000000,27.000000,1.000000,81.000000,3.000000,0.014502,0.000537,0.064748,1246.770000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,1.118034,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,1.118034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016609,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.203047,0.029111,1.118034,0.121129,0.000000,0.000000,0.054659,1.118034,-1.118034,1.118034,0.172960,0.211045,-0.205341,0.016609,0.000060,0.016609,0.000994,0.995405,0.974822,0.554700,0.034176,0.000000,0.000000,8.121896,4.666667,7.714286,7.928571,0.000000,0.000000,37.000000,10.000000,246.000000,6.648649,4.555586,1.231240,0.132143,4.260000,1.000000
0.000000,0.116569,1.204159,4.611534,6.648308,7.985479,10.371543,12.384645,13.901597,14.925482,-1.045667,-0.359970,-0.178377,-0.052272,0.000000,0.084547,0.165836,0.402801,1.002845,2.235486,0.000000,0.000000,0.027244,0.090713,0.146099,0.308216,0.839676,1.136712,1.359707,4.614290,0.983282,0.996393,0.998432,0.999378,0.999785,0.999944,0.999997,1.000000,1.000000,1.000000,7.587770,6.413192,14.925482,5.238773,-0.034207,-0.030701,0.514659,2.235486,-3.310283,3.310283,0.774069,0.509263,-0.645611,0.678945,0.529240,4.614290,0.700503,0.991629,0.990177,0.558853,0.035756,0.053459,0.008207,2071.461097,5.400000,28.333333,25.185185,0.370370,2.000000,21.000000,1.000000,54.000000,2.571429,0.010138,0.000483,0.064815,1001.720000,1.000000
0.200000,2.600000,5.614268,7.694154,9.000000,10.140020,11.301770,12.226201,13.448048,15.073487,-1.100110,-0.601001,-0.219228,-0.098571,0.000000,0.100000,0.244906,0.651549,1.099832,3.377199,0.000000,0.030834,0.097734,0.177253,0.313263,0.520491,0.863914,1.123574,1.343508,7.540822,0.988602,0.997910,0.999012,0.999524,0.999776,0.999877,0.999957,0.999992,1.000000,1.000000,8.328659,7.908519,15.073487,4.635169,-0.003798,-0.003686,0.606630,3.377199,-3.500000,3.500000,0.852066,0.615125,-0.635483,0.696485,0.601322,7.540822,0.756273,0.992541,0.991905,0.536875,0.036998,0.043738,0.005503,7995.512423,16.866667,29.347826,28.754941,0.770751,11.000000,45.000000,0.000000,72.000000,1.600000,0.005628,0.000000,0.044466,4489.720000,1.000000
0.000000,0.000000,0.100000,1.135747,3.178050,5.180986,6.378871,7.843299,8.673270,11.583177,-1.100771,-0.349765,-0.049467,0.000000,0.000000,0.019277,0.128482,0.473710,0.982847,1.722556,0.000000,0.000000,0.000000,0.044846,0.126030,0.274678,0.597000,1.022090,1.580504,4.718336,0.967638,0.988734,0.996515,0.998582,0.999491,0.999926,1.000000,1.000000,1.000000,1.000000,5.286281,3.758454,11.583177,3.582807,-0.001527,-0.001163,0.454095,1.722556,-2.008507,2.008507,0.683623,0.548623,-0.652537,0.774198,0.508630,4.718336,0.776073,0.984694,0.979592,0.520503,0.055916,0.119048,0.030759,650.212550,2.900000,24.482759,20.689655,1.034483,3.000000,10.000000,2.000000,52.000000,5.200000,0.015380,0.003076,0.057471,391.530000,1.000000
0.000000,0.100000,0.583095,3.546265,5.440588,7.369073,8.785896,10.911004,15.844000,18.300273,-1.117296,-0.680129,-0.197178,-0.094664,0.000000,0.067892,0.172009,0.527054,1.118034,3.604543,0.000000,0.000000,0.008723,0.091303,0.272388,0.434068,0.673505,0.910642,1.375195,4.999954,0.953176,0.991321,0.997131,0.998951,0.999645,0.999921,0.999979,1.000000,1.000000,1.000000,7.461750,6.040464,18.300273,5.647370,-0.018410,-0.016380,0.601147,3.604543,-3.460524,3.604543,0.878911,0.668305,-0.682794,0.729448,0.528313,4.999954,0.739174,0.988424,0.985899,0.707107,0.030248,0.070896,0.011522,1649.046698,4.566667,26.058394,26.934307,0.875912,3.000000,23.000000,0.000000,55.000000,2.391304,0.013947,0.000000,0.083942,1308.670000,1.000000
0.100000,1.381774,5.047177,7.657284,9.708244,11.610771,13.248396,15.615306,18.349385,651.136122,-1.063015,-0.535203,-0.236770,-0.096923,0.000000,0.111660,0.267280,0.631188,1.063015,632.803092,0.000000,0.020718,0.076929,0.160115,0.309893,0.569408,0.953824,1.144162,1.378642,290.155980,0.990996,0.998041,0.999189,0.999606,0.999774,0.999895,0.999960,0.999996,1.000000,1.000000,10.774002,9.785363,651.136122,17.841983,-0.002572,-0.002440,1.465502,632.803092,-641.300981,641.300981,23.341320,1.520118,-1.571140,0.955470,0.816504,290.155980,7.535300,0.994057,0.993647,0.613941,0.025377,0.034274,0.003491,14609.547194,24.900000,28.835341,27.991968,1.044177,21.000000,72.000000,0.000000,146.000000,2.027778,0.004928,0.000000,0.048193,432074.430000,1.000000
0.000000,0.000000,1.424346,3.624914,5.053430,6.684310,8.014362,9.305912,10.936389,13.541787,-1.107873,-0.775142,-0.222582,-0.081110,0.000000,0.000000,0.162325,0.546725,1.130732,3.355282,0.000000,0.000000,0.023898,0.122231,0.227505,0.461037,0.795731,1.072579,1.312739,7.173850,0.973426,0.993397,0.997864,0.998832,0.999494,0.999797,0.999966,1.000000,1.000000,1.000000,6.498791,5.180195,13.541787,4.198041,-0.019743,-0.016656,0.596555,3.355282,-2.414158,3.355282,0.864935,0.718343,-0.696831,0.774034,0.577007,7.173850,0.824967,0.989148,0.987324,0.613941,0.038225,0.081181,0.015387,1429.733911,4.616667,24.043321,26.209386,1.083032,5.000000,14.000000,3.000000,58.000000,4.142857,0.009792,0.002098,0.050542,1039.830000,1.000000
0.000000,0.761677,4.163935,5.200953,6.525335,7.471676,8.970597,11.359621,12.601538,27.784888,-1.096792,-0.857032,-0.337234,-0.047380,0.000000,0.041009,0.239108,0.736054,1.139477,19.774894,0.000000,0.000000,0.076945,0.199820,0.372232,0.533373,0.713887,0.991886,1.582284,10.741574,0.964819,0.994161,0.997765,0.999161,0.999710,0.999897,0.999985,1.000000,1.000000,1.000000,7.721674,6.439091,27.784888,4.616962,-0.012115,-0.010384,0.818416,19.774894,-21.406017,21.406017,1.991006,0.942704,-0.966933,0.802380,0.644088,10.741574,1.003904,0.990238,0.988493,0.734403,0.026496,0.089655,0.013688,1899.531907,4.933333,25.540541,25.540541,1.216216,4.000000,9.000000,2.000000,52.000000,5.777778,0.004738,0.001053,0.030405,2292.160000,1.000000
0.000000,0.000000,0.100000,0.200000,3.306666,5.415530,7.936054,9.823441,12.645545,15.375955,-1.004536,-0.293245,-0.100000,-0.022773,0.000000,0.000000,0.100000,0.237924,0.995536,2.600049,0.000000,0.000000,0.000000,0.000000,0.096354,0.256616,0.564977,1.046904,1.270042,5.544566,0.964338,0.993010,0.997044,0.999102,0.999823,0.999989,1.000000,1.000000,1.000000,1.000000,6.615166,4.640250,15.375955,5.023754,-0.003445,-0.002774,0.451351,2.600049,-2.179874,2.600049,0.714120,0.569029,-0.552206,0.797290,0.463631,5.544566,0.710150,0.988126,0.983161,0.645942,0.036495,0.073710,0.015692,1911.782857,6.883333,23.535109,24.552058,0.581114,4.000000,49.000000,1.000000,128.000000,2.612245,0.025631,0.000523,0.118644,1134.660000,1.000000
0.000000,0.000000,0.141421,0.640312,1.513275,2.549510,3.170763,5.199580,6.855651,13.688316,-0.981757,-0.408175,-0.141421,-0.041421,0.000000,0.041421,0.141421,0.428058,0.995826,3.493401,0.000000,0.000000,0.000000,0.048431,0.124952,0.251458,0.456533,0.895574,1.252470,4.929633,0.973417,0.993469,0.997697,0.998967,0.999523,0.999852,0.999972,1.000000,1.000000,1.000000,3.218600,2.557861,13.688316,2.959253,-0.001365,-0.001167,0.489068,3.493401,-3.397058,3.493401,0.726980,0.582216,-0.562019,0.644735,0.445891,4.929633,0.712743,0.982219,0.979486,0.519415,0.062912,0.032915,0.012768,1644.704382,10.733333,25.062112,26.086957,1.024845,8.000000,49.000000,2.000000,136.000000,2.775510,0.029793,0.001216,0.076087,1124.080000,1.000000
0.000000,0.100000,1.838478,6.420280,8.200000,11.764353,14.648549,23.621177,28.528056,32.419747,-1.004554,-0.399834,-0.141421,-0.030666,0.000000,0.069750,0.167346,0.406678,0.997989,4.377116,0.000000,0.000000,0.023233,0.094439,0.190215,0.467023,0.970618,1.144082,1.455675,8.438572,0.989949,0.998290,0.999411,0.999751,0.999911,0.999979,0.999998,1.000000,1.000000,1.000000,13.749257,11.171981,32.419747,10.573629,-0.008908,-0.007693,0.505715,4.377116,-7.004053,7.004053,0.794361,0.559004,-0.613857,0.816146,0.608400,8.438572,0.863744,0.993595,0.992045,0.527208,0.028442,0.043118,0.003844,13529.268910,20.200000,26.683168,25.049505,0.990099,15.000000,75.000000,6.000000,256.000000,3.413333,0.005544,0.000443,0.061881,6436.780000,1.000000
0.000000,0.000000,0.141421,2.207182,4.659855,6.534934,7.903858,10.101188,12.610471,16.137534,-1.146065,-0.694136,-0.157121,-0.040599,0.000000,0.018875,0.142519,0.653047,1.149755,3.733574,0.000000,0.000000,0.000000,0.040348,0.129595,0.372690,0.815142,1.079143,1.346768,4.901544,0.978613,0.992734,0.997260,0.998750,0.999652,0.999921,0.999998,1.000000,1.000000,1.000000,6.959349,5.190352,16.137534,4.972459,-0.014449,-0.011818,0.602359,3.733574,-3.394113,3.733574,0.888863,0.726977,-0.745786,0.796593,0.526599,4.901544,0.755351,0.989593,0.987200,0.613941,0.037718,0.062323,0.011840,1858.146171,5.983333,24.233983,24.568245,0.835655,4.000000,27.000000,3.000000,96.000000,3.555556,0.014531,0.001615,0.075209,1426.450000,1.000000
0.000000,0.100000,0.141421,0.316228,1.118034,2.280351,8.539202,11.314325,15.724381,18.878824,-1.077033,-0.792932,-0.141421,-0.043156,0.000000,0.023772,0.132802,0.763786,1.065788,2.187196,0.000000,0.000000,0.021583,0.047904,0.087541,0.168066,0.578681,1.053898,1.748207,3.454351,0.975133,0.993245,0.997546,0.999036,0.999764,0.999959,0.999999,1.000000,1.000000,1.000000,5.957691,4.862901,18.878824,6.175604,-0.044623,-0.038686,0.581519,2.187196,-2.420303,2.420303,0.836658,0.651959,-0.688132,0.668324,0.493355,3.454351,0.739952,0.990648,0.988729,0.583929,0.034327,0.021834,0.004394,1137.918895,3.916667,24.765957,26.808511,0.765957,2.000000,17.000000,2.000000,47.000000,2.764706,0.014940,0.001758,0.072340,726.590000,1.000000
0.000000,0.000000,0.000000,0.100000,0.141421,1.204159,4.325850,9.860293,11.923715,15.804113,-0.777041,-0.201011,-0.100000,0.000000,0.000000,0.000000,0.100000,0.141421,0.675032,3.136650,0.000000,0.000000,0.000000,0.000000,0.000000,0.056681,0.170106,0.822210,1.215621,4.353098,0.969046,0.994288,0.998591,0.999832,0.999995,1.000000,1.000000,1.000000,1.000000,1.000000,5.650841,3.479990,15.804113,4.918302,-0.016186,-0.011836,0.368053,3.136650,-2.695229,3.136650,0.629285,0.501206,-0.505282,0.747757,0.356859,4.353098,0.658345,0.986920,0.981239,0.661622,0.044904,0.051699,0.014747,2373.353295,11.383333,21.259151,22.489019,0.175695,2.000000,90.000000,4.000000,269.000000,2.988889,0.037921,0.001685,0.131772,1287.280000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,1.118034,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,1.118034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.917412,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.325812,0.044940,1.118034,0.184164,0.000000,0.000000,0.081991,1.118034,-1.118034,1.118034,0.255006,0.319292,-0.325553,1.917412,0.004734,1.917412,0.095159,0.995038,0.979274,0.514496,0.031487,0.000000,0.000000,18.245492,6.783333,7.665848,7.518428,0.000000,0.000000,51.000000,12.000000,357.000000,7.000000,2.795211,0.657697,0.125307,13.270000,1.000000
0.100000,1.980971,4.660507,6.077101,6.694027,7.413759,8.307332,9.445209,11.152427,13.309395,-1.094133,-0.717282,-0.200961,-0.100000,0.000000,0.100000,0.215273,0.713088,1.072100,1.955566,0.000000,0.015383,0.095875,0.166232,0.233373,0.380506,0.586148,0.915750,1.197341,6.095778,0.972444,0.994611,0.997777,0.999020,0.999527,0.999836,0.999932,0.999982,0.999998,1.000000,6.821616,6.188887,13.309395,3.742401,-0.005276,-0.005077,0.580851,1.955566,-2.248188,2.248188,0.773994,0.607566,-0.599879,0.587605,0.493657,6.095778,0.665645,0.990339,0.989799,0.573462,0.036574,0.070588,0.011240,2135.165864,5.766667,28.265896,29.132948,0.346821,2.000000,22.000000,0.000000,34.000000,1.545455,0.010304,0.000000,0.063584,1392.160000,1.000000
0.000000,0.000000,0.112426,0.223607,1.140175,1.822564,4.167751,5.108422,11.116564,71.761619,-2.089201,-0.944031,-0.222289,-0.100000,0.000000,0.100000,0.141421,0.823948,1.951305,53.492734,0.000000,0.000000,0.000000,0.028284,0.126491,0.231682,0.630989,1.209106,2.577606,55.400177,0.894427,0.966012,0.986093,0.992988,0.997530,0.999318,0.999895,1.000000,1.000000,1.000000,6.101878,4.794333,71.761619,10.355589,-0.078772,-0.072182,3.179621,53.492734,-51.254509,53.492734,8.564109,3.391162,-3.548707,2.787831,1.799317,55.400177,6.036588,0.966661,0.960787,0.511693,0.080073,0.085020,0.017382,1208.171835,4.216667,27.272727,27.272727,5.928854,11.000000,39.000000,0.000000,70.000000,1.794872,0.032280,0.000000,0.154150,17330.440000,1.000000
0.000000,0.000000,0.100000,1.358624,5.307542,6.786602,8.330781,10.935133,12.943539,14.214429,-1.023691,-0.414891,-0.117612,0.000000,0.000000,0.045625,0.172743,0.428888,0.945971,3.027329,0.000000,0.000000,0.000000,0.031274,0.102101,0.220256,0.615329,1.161810,1.393644,6.277099,0.984144,0.997277,0.998563,0.999341,0.999775,0.999938,1.000000,1.000000,1.000000,1.000000,7.362980,5.319076,14.214429,4.986776,-0.019104,-0.015194,0.489986,3.027329,-2.701469,3.027329,0.740047,0.540031,-0.710111,0.818785,0.527539,6.277099,0.845735,0.993718,0.991489,0.707107,0.022907,0.054422,0.010060,1590.403749,5.000000,26.200000,21.200000,0.600000,2.000000,23.000000,2.000000,89.000000,3.869565,0.014462,0.001258,0.076667,873.180000,1.000000
0.000000,0.141421,3.224903,5.514526,7.130919,8.500000,9.352005,12.525574,14.045996,15.938005,-1.020129,-0.630147,-0.190102,-0.113652,-0.000835,0.000000,0.140789,0.287174,1.101339,3.584202,0.000000,0.004278,0.091205,0.160332,0.301672,0.492375,0.684267,0.962424,1.420471,3.635632,0.949832,0.985933,0.997078,0.998950,0.999478,0.999857,0.999979,0.999996,1.000000,1.000000,7.510016,6.726981,15.938005,5.192201,-0.032440,-0.030432,0.545296,3.584202,-2.183427,3.584202,0.821407,0.621388,-0.549558,0.651934,0.546383,3.635632,0.676634,0.976016,0.972551,0.520370,0.076785,0.087379,0.012681,1419.393051,3.533333,24.622642,31.132075,0.849057,2.000000,15.000000,0.000000,26.000000,1.733333,0.010568,0.000000,0.070755,943.320000,1.000000
0.000000,0.200000,1.648398,4.158974,5.869412,7.431284,8.628441,10.394229,14.000560,16.152399,-1.118672,-0.528429,-0.200000,0.000000,0.000000,0.099841,0.217564,0.518724,1.096630,2.382987,0.000000,0.000000,0.081188,0.142422,0.262640,0.491948,0.756608,1.081560,1.320104,4.169077,0.970094,0.991017,0.996754,0.998755,0.999521,0.999900,0.999978,1.000000,1.000000,1.000000,7.329898,6.089100,16.152399,4.927322,-0.002677,-0.002289,0.560175,2.382987,-3.103099,3.103099,0.801062,0.607561,-0.709777,0.703932,0.564474,4.169077,0.714398,0.990081,0.987975,0.532451,0.032027,0.085987,0.013900,1942.422910,5.333333,27.375000,23.625000,0.937500,4.000000,9.000000,2.000000,55.000000,6.111111,0.004633,0.001030,0.028125,1380.500000,1.000000
0.282843,5.969972,7.988307,9.222338,10.280078,11.538891,12.609201,13.680570,14.480868,15.300000,-1.118187,-0.493386,-0.188865,-0.100000,-0.000316,0.120455,0.219325,0.622789,1.083315,3.341557,0.003942,0.073571,0.133866,0.261219,0.434535,0.704303,1.040065,1.140834,1.363873,8.375499,0.990670,0.996797,0.998329,0.999093,0.999730,0.999861,0.999948,0.999998,1.000000,1.000000,9.997185,9.480613,15.300000,4.536688,-0.009807,-0.009508,0.585676,3.341557,-2.481841,3.341557,0.834335,0.617592,-0.591577,0.747913,0.684067,8.375499,0.830628,0.993685,0.993248,0.600000,0.026820,0.046296,0.004809,3119.121574,5.500000,27.818182,30.000000,0.727273,4.000000,10.000000,0.000000,19.000000,1.900000,0.003206,0.000000,0.030303,1801.950000,1.000000
2.338256,4.740638,5.316014,6.166036,7.120379,7.950446,9.375873,11.888689,12.761219,22.655022,-1.176042,-0.908990,-0.273379,-0.100000,0.000000,0.098499,0.215294,0.790037,1.096962,18.544061,0.015219,0.098565,0.175924,0.273987,0.383876,0.491221,0.675161,0.945220,1.157811,12.587242,0.973839,0.996163,0.998361,0.998957,0.999481,0.999829,0.999937,0.999974,0.999997,1.000000,7.714474,7.465620,22.655022,3.859864,-0.020665,-0.020247,0.778249,18.544061,-15.279386,18.544061,1.764221,0.786666,-0.801742,0.642495,0.600876,12.587242,0.983625,0.991630,0.991382,0.824552,0.021835,0.102881,0.013503,1851.473812,4.150000,28.674699,29.638554,0.963855,4.000000,5.000000,0.000000,10.000000,2.000000,0.002701,0.000000,0.020080,1614.370000,1.000000
0.000000,0.100000,0.223607,1.204159,3.733631,5.616734,7.001571,8.994443,11.401754,15.847397,-1.093805,-0.384702,-0.138501,-0.074947,0.000000,0.055236,0.178568,0.397253,1.002516,3.387270,0.000000,0.000000,0.000451,0.052797,0.105309,0.199028,0.410250,1.019545,1.390761,3.871856,0.979322,0.991975,0.997054,0.998683,0.999278,0.999832,0.999978,1.000000,1.000000,1.000000,5.653129,4.554950,15.847397,4.521890,0.000000,0.000000,0.522576,3.387270,-2.685167,3.387270,0.789586,0.608774,-0.584664,0.640669,0.453571,3.871856,0.688947,0.991165,0.989331,0.517116,0.034956,0.062500,0.013570,2063.392169,7.566667,25.638767,26.696035,0.264317,2.000000,42.000000,1.000000,99.000000,2.357143,0.020355,0.000485,0.092511,1240.640000,1.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.141421,1.140175,6.724135,10.051362,14.928161,-0.879134,-0.141421,0.000000,0.000000,0.000000,0.000000,0.000000,0.141421,0.875873,2.523879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063523,0.299387,0.999806,4.486893,0.981500,0.997713,0.999660,0.999991,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5.441439,2.495985,14.928161,4.131044,-0.010884,-0.006040,0.322538,2.523879,-2.428796,2.523879,0.600008,0.564040,-0.598708,0.698828,0.241548,4.486893,0.548861,0.990328,0.982716,0.554700,0.041601,0.037070,0.014786,2840.431341,18.983333,16.804214,16.435470,0.316067,6.000000,123.000000,18.000000,637.000000,5.178862,0.043303,0.006337,0.107989,2118.060000,1.000000
